;;;;;;;;;;x
ABU_conservative;Sheikhs Council;x
ABU_conservative_2;Trucial Sheiks;x
LIV_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
LOM_reactionary;Monarchici;Monarchisti;Monarchisti;;Monarchisti;;;;;;;;;x;;;;
LOM_liberal;Intransigenti;Intransigenti;Intransigenti;;Intransigenti;;;;;;;;;x;;;;
LOM_conservative;Transigenti;Transigenti;Transigenti;;Transigenti;;;;;;;;;x;;;;
LOM_socialist;Socialisti;Socialisti;Socialisti;;Socialisti;;;;;;;;;x;;;;
LOM_communist;Rivoluzionari;Revoluzionari;Revoluzionari;;Revoluzionari;;;;;;;;;x;;;;
LOM_reactionary_2;Cattolici;Cattolici;Cattolici;;Cattolici;;;;;;;;;x;;;;
LOM_anarcho_liberal;Radicali;Radical;Radikali;;Radical;;;;;;;;;x;;;;
LOM_fascist;Fascisti;Fasciste;Fascisti;;Fascista;;;;;;;;;x;;;;
LUA_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
LUA_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
LUA_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
LUA_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
LUA_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
LUA_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
LUA_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
LUB_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;x;;;;
LUB_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;x;;;;
LUB_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;x;;;;
LUB_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;x;;;;
LUB_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;x;;;;
LUB_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;x;;;;
LUB_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;x;;;;
LUB_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;x;;;;
LUB_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;x;;;;
LUB_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;x;;;;
LUB_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;x;;;;
LUB_communist;Communist Arbeiterpartie;Arbeiterpartie communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartie;;;;;;;;;x;;;;
LUB_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;x;;;;
LUC_reactionary;Restaurazionisti;Ristorazionista;Ristorazionista;;Ristorazionista;;;;;;;;;x;;;;
LUC_conservative;Moderati ;Moderati ;Moderati;;Moderati ;;;;;;;;;x;;;;
LUC_liberal;Riformisti ;Reformisti ;Reformisti;;Reformisti ;;;;;;;;;x;;;;
LUC_liberal_2;Liberale;Liberale;Liberali;;Liberale;;;;;;;;;x;;;;
LUC_socialist;Socialisti;Sozialisti;Sozialisti;;Sozialisti;;;;;;;;;x;;;;
LUC_conservative_2;Popolari;Popolari;Popolari;;Popolari;;;;;;;;;x;;;;
LUC_anarcho_liberal;Radicali;Radical;Radikali;;Radical;;;;;;;;;x;;;;
LUC_communist;Comunisti;Communiste;Communisti;;Comunista;;;;;;;;;x;;;;
LUC_fascist;Fascisti;Fasciste;Fascisti;;Fascista;;;;;;;;;x;;;;
LUX_liberal;Liberale Fraktion;Liberale Fraktion;Liberale Fraktion;;Liberale Fraktion;;;;;;;;;x;;;;
LUX_conservative;Konservative Fraktion;Konservative Fraktion;Konservative Fraktion;;Konservative Fraktion;;;;;;;;;x;;;;
LUX_socialist;Sozialist Fraktion;Sozialist Fraktion;Sozialistische Fraktion;;Sozialist Fraktion;;;;;;;;;x;;;;
LUX_reactionary;Nationalist Fraktion;Nationalist Fraktion;Nationalistische Fraktion;;Nationalist Fraktion;;;;;;;;;x;;;;
LUX_anarcho_liberal;Radical Fraktion;Radical Fraktion;Radikale Fraktion;;Radical Fraktion;;;;;;;;;x;;;;
LUX_communist;Communist Fraktion;Communist Fraktion;Kommunistische Fraktion;;Communist Fraktion;;;;;;;;;x;;;;
LUX_fascist;Fascist Fraktion;Fascist Fraktion;Faschistische Fraktion;;Fascist Fraktion;;;;;;;;;x;;;;
MAK_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
MAK_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
MAK_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
MAK_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
MAK_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
MAK_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
MAK_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
JOH_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
JOH_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
JOH_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
JOH_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
JOH_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
JOH_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
JOH_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
MAN_communist;Communist;Communiste;Kommunistisch;;Comunista;;;;;;;;;x;;;;
MAN_liberal;Tammany Hall;Tammany Hall;Tammany Hall;;Tammany Hall;;;;;;;;;x;;;;
MAN_conservative;Reunionist;Réunioniste;Reunionisten;;Reunionista;;;;;;;;;x;;;;
MAN_socialist;Independent Communist;Communiste indépendant;Unabhängige Kommunisten;;Comunista Independiente;;;;;;;;;x;;;;
MAN_reactionary;Nationalist;Nationaliste;Nationalisten;;Nacionalista;;;;;;;;;x;;;;
MAN_anarcho_liberal;Radical;Radical;Radikale;;Radical;;;;;;;;;x;;;;
MAN_fascist;Fascist;Fasciste;Faschisten;;Fascista;;;;;;;;;x;;;;
MEC_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;x;;;;
MEC_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;x;;;;
MEC_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;x;;;;
MEC_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;x;;;;
MEC_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;x;;;;
MEC_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;x;;;;
MEC_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;x;;;;
MEC_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;x;;;;
MEC_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;x;;;;
MEC_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;x;;;;
MEC_anarcho_liberal;Radikale Arbeiterpartei;Arbeieterpartei radical;Radical Arbeiterpartei;;Radical Arbeieterpartei;;;;;;;;;x;;;;
MEC_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;x;;;;
MEC_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;x;;;;
MEI_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;x;;;;
MEI_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;x;;;;
MEI_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;x;;;;
MEI_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;x;;;;
MEI_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;x;;;;
MEI_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;x;;;;
MEI_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;x;;;;
MEI_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;x;;;;
MEI_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;x;;;;
MEI_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;x;;;;
MEI_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;x;;;;
MEI_communist;Kommunistische Arbeiterpartei;Communiste Arneiterpartei;Communist Arbeiterpartei;;Communist Arneiterpartei;;;;;;;;;x;;;;
MEI_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;x;;;;
MEW_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
MEW_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
MEW_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
MEW_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
MEW_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
MEW_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
MEW_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
MEX_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;x;;;;
MEX_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;x;;;;
MEX_anarcho_liberal;Partido Federalista;Partido Federalista;Partido Federalista;;Partido Federalista;;;;;;;;;x;;;;
MEX_conservative_2;Partido Moderado Liberal;Partido Moderado Liberal;Partido Moderado Liberal;;Partido Moderado Liberal;;;;;;;;;x;;;;
MEX_liberal_2;Partido Radical Liberal;Partido Radical Liberal;Partido Radical Liberal;;Partido Radical Liberal;;;;;;;;;x;;;;
MEX_liberal_3;Partido Progresista;Partido Progresista;Partido Progresista;;Partido Progresista;;;;;;;;;x;;;;
MEX_conservative_3;Partido Constitucionalista;Partido Constitucionalista;Partido Constitucionalista;;Partido Constitucionalista;;;;;;;;;x;;;;
MEX_liberal_4;Partido Antireelecionista;Partido Antireelecionista;Partido Antireelecionista;;Partido Antireelecionista;;;;;;;;;x;;;;
MEX_reactionary;Partido Imperialista;Partido Imperialista;Partido Imperialista;;Partido Imperialista;;;;;;;;;x;;;;
MEX_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;x;;;;
MEX_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;x;;;;
MEX_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;x;;;;
MOD_reactionary;Restaurazionisti;Ristorazionista;Ristorazionista;;Ristorazionista;;;;;;;;;x;;;;
MOD_conservative;Moderati;Moderati;Moderati;;Moderati;;;;;;;;;x;;;;
MOD_liberal;Reformisti;Reformisti;Reformisti;;Reformisti;;;;;;;;;x;;;;
MOD_liberal_2;Liberale;Liberale;Liberali;;Liberale;;;;;;;;;x;;;;
MOD_socialist;Socialisti;Sozialisti;Sozialisti;;Sozialisti;;;;;;;;;x;;;;
MOD_conservative_2;Popolari;Popolari;Popolari;;Popolari;;;;;;;;;x;;;;
MOD_anarcho_liberal;Radicali;Radical;Radikali;;Radical;;;;;;;;;x;;;;
MOD_communist;Comunisti;Communiste;Communisti;;Comunista;;;;;;;;;x;;;;
MOD_fascist;Fascisti;Fasciste;Fascisti;;Fascista;;;;;;;;;x;;;;
MOL_reactionary;Partida Boiereasca;Partida Boiereasca;Partida Boiereasca;;Partida Boiereasca;;;;;;;;;x;;;;
MOL_liberal;Partida Nationala;Partida Nationala;Partida Nationala;;Partida Nationala;;;;;;;;;x;;;;
MOL_liberal_2;Partidul Liberal;Partidul libéral;Partidul Liberal;;Partidul Liberal;;;;;;;;;x;;;;
MOL_conservative;Partidul Conservator;Partidul Conservator;Partidul Conservator;;Partidul Conservator;;;;;;;;;x;;;;
MOL_conservative_2;Partidul Taranesc;Partidul Taranesc;Partidul Taranesc;;Partidul Taranesc;;;;;;;;;x;;;;
MOL_anarcho_liberal;Partidul Radical;Partidul radical;Partidul Radical;;Partidul Radical;;;;;;;;;x;;;;
MOL_socialist;Partidul Social  Democrat;Partidul social-démocrate;Partidul Social Democrat;;Partidul Social Democrat;;;;;;;;;x;;;;
MOL_conservative_3;Partidul Conservator Democrat;Partidul conservateur-démocrate;Partidul Conservator Democrat;;Partidul Conservator Democrat;;;;;;;;;x;;;;
MOL_reactionary_2;Partidul Nationalist Democrat;Partidul nationaliste-démocrate;Partidul Nationalist Democrat;;Partidul Nationalist Democrat;;;;;;;;;x;;;;
MOL_communist;Partidul Communist;Partidul communiste;Partidul Communist;;Partidul Communist;;;;;;;;;x;;;;
MOL_fascist;Garda de Fier;Garda de Fier;Garda de Fier;;Garda de Fier;;;;;;;;;x;;;;
MON_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
MON_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
MON_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
MON_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
MON_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
MON_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
MON_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
MOR_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
MOR_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
MOR_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
MOR_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
MOR_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
MOR_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
MOR_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
MTC_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
MTC_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
MTC_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
MTC_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
MTC_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
MTC_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
MTC_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
MUG_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
MUG_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
MUG_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
MUG_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
MUG_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
MUG_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
MUG_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
MYS_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
MYS_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
MYS_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
MYS_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
MYS_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
MYS_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
MYS_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
NAG_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
NAG_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
NAG_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
NAG_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
NAG_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
NAG_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
NAG_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
NAL_conservative;Voortrekker Partei;Voortrekker Partei;Voortrekker Partei;;Voortrekker Partei;;;;;;;;;x;;;;
NAL_conservative_2;Boeren Partei;Boeren Partei;Boeren Partei;;Boeren Partei;;;;;;;;;x;;;;
NAL_liberal;The Liberal Party;Parti libéral;Die liberale Partei;;El Partido Liberal;;;;;;;;;x;;;;
NAL_reactionary;The Nationalist Party;Parti nationaliste;Die nationalistische Partei;;El Partido Nacionalista;;;;;;;;;x;;;;
NAL_anarcho_liberal;The Radical Party;Parti radical;Die radikale Partei;;El Partido Radical;;;;;;;;;x;;;;
NAL_socialist;The Socialist Party;Parti socialiste;Die sozialistische Partei;;El Partido Socialista;;;;;;;;;x;;;;
NAL_communist;The Communist Party;Parti communiste;Die kommunistische Partei;;El Partido Comunista;;;;;;;;;x;;;;
NAL_fascist;The Fascist Party;Parti fasciste;Die faschistische Partei;;El Partido Fascista;;;;;;;;;x;;;;
NAS_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;x;;;;
NAS_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;x;;;;
NAS_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;x;;;;
NAS_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;x;;;;
NAS_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;x;;;;
NAS_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;x;;;;
NAS_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;x;;;;
NAS_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;x;;;;
NAS_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;x;;;;
NAS_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;x;;;;
NAS_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;x;;;;
NAS_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;x;;;;
NAS_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;x;;;;
NEJ_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
NEJ_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
NEJ_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
NEJ_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
NEJ_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
NEJ_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
NEJ_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
NEN_liberal;Federalist;Fédéraliste;Federalist;;Federalistas;;;;;;;;;x;;;;
NEN_conservative;Democratic;Démocratique;Demokraten;;Demócratas;;;;;;;;;x;;;;
NEN_liberal_2;Progressive;Progressiste;Progressive;;Progresistas;;;;;;;;;x;;;;
NEN_socialist;United Socialist;Socialiste uni;Vereinigte Sozialisten;;Socialistas Unidos;;;;;;;;;x;;;;
NEN_reactionary;Nationalist;Nationaliste;Nationalisten;;Nacionalista;;;;;;;;;x;;;;
NEN_anarcho_liberal;Radical;Radical;Radikale;;Radical;;;;;;;;;x;;;;
NEN_communist;Communist;Communiste;Kommunisten;;Comunista;;;;;;;;;x;;;;
NEN_fascist;Fascist;Fasciste;Faschisten;;Fascista;;;;;;;;;x;;;;
NEP_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;
NEP_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;
NEP_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;
NEP_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;
NEP_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;
NEP_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;
NEP_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
NEW_liberal;Liberal Party;Parti libéral;Liberal Party;;Partido Liberal;;;;;;;;;x;;;;
NEW_conservative;Conservative Party;Parti conservateur;Conservative Party;;Partido Conservador;;;;;;;;;x;;;;
NEW_socialist;Fisherman's Protective Union;Fisherman's Protective Union;Fisherman's Protective Union;;Unión Solidaria de Pescadores;;;;;;;;;x;;;;
NEW_reactionary;Nationalist Party;Parti nationaliste;Nationalist Party;;Partido Nacionalista;;;;;;;;;x;;;;
NEW_anarcho_liberal;Radical Party;Parti radical;Radical Party;;Partido Radical;;;;;;;;;x;;;;
NEW_communist;The Communist Faction;Faction communiste;The Communist Faction;;La Facción Comunista;;;;;;;;;x;;;;
MEW_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;
NGF_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;x;;;;
NGF_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;x;;;;
NGF_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;x;;;;
NGF_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;x;;;;
NGF_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;x;;;;
